user,bot,user_length,bot_length,user_sentiment,bot_sentiment,user_word_frequency,bot_word_frequency
Parents: How are the students billed?,Bills are available online only. An email notification is sent to the student's USFConnect account and to authorized payers each time the monthly statement is available.,6,26,0.0,0.26666666666666666,"{'parents:': 1, 'how': 1, 'are': 1, 'the': 1, 'students': 1, 'billed?': 1}","{'bills': 1, 'are': 1, 'available': 1, 'online': 1, 'only.': 1, 'an': 1, 'email': 1, 'notification': 1, 'is': 2, 'sent': 1, 'to': 2, 'the': 2, ""student's"": 1, 'usfconnect': 1, 'account': 1, 'and': 1, 'authorized': 1, 'payers': 1, 'each': 1, 'time': 1, 'monthly': 1, 'statement': 1, 'available.': 1}"
Parents: What are the accepted methods of payment for tuition and fees?,"The most common forms of payment include e-checks, money orders, personal checks, and bank wire transfers. View the complete list of available methods for making payments. https://myusf.usfca.edu/billing-tuition/pay/methods-of-payment?_gl=1%2Ap3qmnt%2A_ga%2AOTAyMzAzODkzLjE2OTAwMzAwMzM.%2A_ga_J3HJ7NQ7GM%2AMTcxMTc4Mjc4MC4xMTguMS4xNzExNzgzMzM1LjAuMC40MzgyODc3NjA.%2A_fplc%2AMiUyQnY5VktlYyUyRjBEJTJCc2ZCY2FoSmI0ZmI1UXpnMTFuQ0RmYWRETkRDSUtVTE5pZW1ZSnJQY2g1a3k0RGNRWDZUZTFEaDJac2w4ZkplVmNTVE1aMWZjdDclMkJDb3IzbUh0SlBIdFRHTzFUQlo1Q3RmclEwJTJCYndXTiUyQmtjTjVnUG93JTNEJTNE",12,27,0.0,0.14,"{'parents:': 1, 'what': 1, 'are': 1, 'the': 1, 'accepted': 1, 'methods': 1, 'of': 1, 'payment': 1, 'for': 1, 'tuition': 1, 'and': 1, 'fees?': 1}","{'the': 2, 'most': 1, 'common': 1, 'forms': 1, 'of': 2, 'payment': 1, 'include': 1, 'e-checks,': 1, 'money': 1, 'orders,': 1, 'personal': 1, 'checks,': 1, 'and': 1, 'bank': 1, 'wire': 1, 'transfers.': 1, 'view': 1, 'complete': 1, 'list': 1, 'available': 1, 'methods': 1, 'for': 1, 'making': 1, 'payments.': 1, 'https://myusf.usfca.edu/billing-tuition/pay/methods-of-payment?_gl=1%2ap3qmnt%2a_ga%2aotaymzazodkzlje2otawmzawmzm.%2a_ga_j3hj7nq7gm%2amtcxmtc4mjc4mc4xmtgums4xnzexnzgzmzm1ljaumc40mzgyodc3nja.%2a_fplc%2amiuyqny5vktlyyuyrjbejtjcc2zcy2fosmi0zmi1uxpnmtfuq0rmywretkrdsutvte5pzw1zsnjqy2g1a3k0rgnrwdzuztfeadjac2w4zkplvmntve1amwzjddclmkjdb3izbuh0slbidfrhtzfuqlo1q3rmclewjtjcyndxtiuyqmtjtjvnug93jtnejtne': 1}"
Parents: Is there a payment plan available?,"The University’s payment plan is administered by Nelnet Business Solutions, a third-party payment vendor, operating under agreement with USF. The payment plan provides a convenient means for paying tuition, fees, and room and board (if living on campus) through regularly scheduled payments. See payment plan options for information and instructions for enrolling. Please note that a $50 nonrefundable enrollment fee will be charged for each semester for which you enroll.",7,70,0.4,0.0,"{'parents:': 1, 'is': 1, 'there': 1, 'a': 1, 'payment': 1, 'plan': 1, 'available?': 1}","{'the': 2, 'university’s': 1, 'payment': 4, 'plan': 3, 'is': 1, 'administered': 1, 'by': 1, 'nelnet': 1, 'business': 1, 'solutions,': 1, 'a': 3, 'third-party': 1, 'vendor,': 1, 'operating': 1, 'under': 1, 'agreement': 1, 'with': 1, 'usf.': 1, 'provides': 1, 'convenient': 1, 'means': 1, 'for': 5, 'paying': 1, 'tuition,': 1, 'fees,': 1, 'and': 3, 'room': 1, 'board': 1, '(if': 1, 'living': 1, 'on': 1, 'campus)': 1, 'through': 1, 'regularly': 1, 'scheduled': 1, 'payments.': 1, 'see': 1, 'options': 1, 'information': 1, 'instructions': 1, 'enrolling.': 1, 'please': 1, 'note': 1, 'that': 1, '$50': 1, 'nonrefundable': 1, 'enrollment': 1, 'fee': 1, 'will': 1, 'be': 1, 'charged': 1, 'each': 1, 'semester': 1, 'which': 1, 'you': 1, 'enroll.': 1}"
School of Education: How early should I apply?,Apply by the priority deadline or before. Programs review applications after the priority deadlines. We will continue to accept applications on a space available basis after the deadline.,8,28,0.1,0.4,"{'school': 1, 'of': 1, 'education:': 1, 'how': 1, 'early': 1, 'should': 1, 'i': 1, 'apply?': 1}","{'apply': 1, 'by': 1, 'the': 3, 'priority': 2, 'deadline': 1, 'or': 1, 'before.': 1, 'programs': 1, 'review': 1, 'applications': 2, 'after': 2, 'deadlines.': 1, 'we': 1, 'will': 1, 'continue': 1, 'to': 1, 'accept': 1, 'on': 1, 'a': 1, 'space': 1, 'available': 1, 'basis': 1, 'deadline.': 1}"
School of Education: Can I submit a paper application?,"No, all applications must be submitted online.",9,7,0.0,0.0,"{'school': 1, 'of': 1, 'education:': 1, 'can': 1, 'i': 1, 'submit': 1, 'a': 1, 'paper': 1, 'application?': 1}","{'no,': 1, 'all': 1, 'applications': 1, 'must': 1, 'be': 1, 'submitted': 1, 'online.': 1}"
School of Education: I applied to USF before but never finished the process. What do I do?,"We will require a new application and fee, letters of recommendation, and personal statement. Depending on when you applied, we may still have your transcripts. Contact the School of Education Office of Admission and Outreach at (415) 422-5467 and we will gladly check.",17,43,0.0,0.21212121212121213,"{'school': 1, 'of': 1, 'education:': 1, 'i': 2, 'applied': 1, 'to': 1, 'usf': 1, 'before': 1, 'but': 1, 'never': 1, 'finished': 1, 'the': 1, 'process.': 1, 'what': 1, 'do': 1, 'do?': 1}","{'we': 3, 'will': 2, 'require': 1, 'a': 1, 'new': 1, 'application': 1, 'and': 4, 'fee,': 1, 'letters': 1, 'of': 3, 'recommendation,': 1, 'personal': 1, 'statement.': 1, 'depending': 1, 'on': 1, 'when': 1, 'you': 1, 'applied,': 1, 'may': 1, 'still': 1, 'have': 1, 'your': 1, 'transcripts.': 1, 'contact': 1, 'the': 1, 'school': 1, 'education': 1, 'office': 1, 'admission': 1, 'outreach': 1, 'at': 1, '(415)': 1, '422-5467': 1, 'gladly': 1, 'check.': 1}"
School of Education: I previously attended USF. Do I still have to request transcripts?,"If you earned a bachelor’s or other degree from USF, we will likely have access to your transcripts. However, we may need transcripts from any outside institution(s) you attended. Please contact the School of Education Office of Admission and Outreach at (415) 422-5467 to verify if your transcripts are on file.",14,51,-0.16666666666666666,-0.041666666666666664,"{'school': 1, 'of': 1, 'education:': 1, 'i': 2, 'previously': 1, 'attended': 1, 'usf.': 1, 'do': 1, 'still': 1, 'have': 1, 'to': 1, 'request': 1, 'transcripts?': 1}","{'if': 2, 'you': 2, 'earned': 1, 'a': 1, 'bachelor’s': 1, 'or': 1, 'other': 1, 'degree': 1, 'from': 2, 'usf,': 1, 'we': 2, 'will': 1, 'likely': 1, 'have': 1, 'access': 1, 'to': 2, 'your': 2, 'transcripts.': 1, 'however,': 1, 'may': 1, 'need': 1, 'transcripts': 2, 'any': 1, 'outside': 1, 'institution(s)': 1, 'attended.': 1, 'please': 1, 'contact': 1, 'the': 1, 'school': 1, 'of': 2, 'education': 1, 'office': 1, 'admission': 1, 'and': 1, 'outreach': 1, 'at': 1, '(415)': 1, '422-5467': 1, 'verify': 1, 'are': 1, 'on': 1, 'file.': 1}"
School of Education: What is the application fee? Is it refundable? Can it be waived?,The application fee is $55. It is non-refundable however we do gladly provide application fee waivers to students for attending admission events like open houses or information sessions. Visit our events page for information on upcoming events.,15,37,0.0,0.25,"{'school': 1, 'of': 1, 'education:': 1, 'what': 1, 'is': 2, 'the': 1, 'application': 1, 'fee?': 1, 'it': 2, 'refundable?': 1, 'can': 1, 'be': 1, 'waived?': 1}","{'the': 1, 'application': 2, 'fee': 2, 'is': 2, '$55.': 1, 'it': 1, 'non-refundable': 1, 'however': 1, 'we': 1, 'do': 1, 'gladly': 1, 'provide': 1, 'waivers': 1, 'to': 1, 'students': 1, 'for': 2, 'attending': 1, 'admission': 1, 'events': 2, 'like': 1, 'open': 1, 'houses': 1, 'or': 1, 'information': 2, 'sessions.': 1, 'visit': 1, 'our': 1, 'page': 1, 'on': 1, 'upcoming': 1, 'events.': 1}"
School of Education: How important are my test scores and grades? What are you looking for?,"In our admission process we carefully consider everything you submit. Grades and test scores are important, but we also learn about you through your letters of recommendation and personal statement. Please view these documents as opportunities to share your academic and professional goals, to discuss your reasons for selecting our program, and to highlight work/volunteer/personal experiences that will help you succeed as a graduate student.",16,65,0.4,0.08,"{'school': 1, 'of': 1, 'education:': 1, 'how': 1, 'important': 1, 'are': 2, 'my': 1, 'test': 1, 'scores': 1, 'and': 1, 'grades?': 1, 'what': 1, 'you': 1, 'looking': 1, 'for?': 1}","{'in': 1, 'our': 2, 'admission': 1, 'process': 1, 'we': 2, 'carefully': 1, 'consider': 1, 'everything': 1, 'you': 3, 'submit.': 1, 'grades': 1, 'and': 4, 'test': 1, 'scores': 1, 'are': 1, 'important,': 1, 'but': 1, 'also': 1, 'learn': 1, 'about': 1, 'through': 1, 'your': 3, 'letters': 1, 'of': 1, 'recommendation': 1, 'personal': 1, 'statement.': 1, 'please': 1, 'view': 1, 'these': 1, 'documents': 1, 'as': 2, 'opportunities': 1, 'to': 3, 'share': 1, 'academic': 1, 'professional': 1, 'goals,': 1, 'discuss': 1, 'reasons': 1, 'for': 1, 'selecting': 1, 'program,': 1, 'highlight': 1, 'work/volunteer/personal': 1, 'experiences': 1, 'that': 1, 'will': 1, 'help': 1, 'succeed': 1, 'a': 1, 'graduate': 1, 'student.': 1}"
School of Education: I see there is a minimum GPA required for admission. What if my GPA is lower?,"Typically, we look for master’s degree candidates with a GPA of 2.75 or higher and doctoral candidates with a GPA of 3.0 or higher. If your GPA falls below these numbers, talk to us before you apply.",19,37,0.0,0.11111111111111112,"{'school': 1, 'of': 1, 'education:': 1, 'i': 1, 'see': 1, 'there': 1, 'is': 2, 'a': 1, 'minimum': 1, 'gpa': 2, 'required': 1, 'for': 1, 'admission.': 1, 'what': 1, 'if': 1, 'my': 1, 'lower?': 1}","{'typically,': 1, 'we': 1, 'look': 1, 'for': 1, 'master’s': 1, 'degree': 1, 'candidates': 2, 'with': 2, 'a': 2, 'gpa': 3, 'of': 2, '2.75': 1, 'or': 2, 'higher': 1, 'and': 1, 'doctoral': 1, '3.0': 1, 'higher.': 1, 'if': 1, 'your': 1, 'falls': 1, 'below': 1, 'these': 1, 'numbers,': 1, 'talk': 1, 'to': 1, 'us': 1, 'before': 1, 'you': 1, 'apply.': 1}"
"School of Education: Once I apply, when will I find out if I am admitted?","Programs review applications after the priority deadlines. We will continue to accept applications on a space available basis. In most cases an application will be reviewed and a letter will be sent within four to six weeks of the application being complete. A complete application means that ALL required materials are on file with the School of Education, including all letters of recommendation, transcripts, and test scores. You may call the School of Education Office of Admission and Outreach at (415) 422-5467 if you have specific questions about this process.",15,90,0.0,0.22000000000000003,"{'school': 1, 'of': 1, 'education:': 1, 'once': 1, 'i': 3, 'apply,': 1, 'when': 1, 'will': 1, 'find': 1, 'out': 1, 'if': 1, 'am': 1, 'admitted?': 1}","{'programs': 1, 'review': 1, 'applications': 2, 'after': 1, 'the': 4, 'priority': 1, 'deadlines.': 1, 'we': 1, 'will': 3, 'continue': 1, 'to': 2, 'accept': 1, 'on': 2, 'a': 3, 'space': 1, 'available': 1, 'basis.': 1, 'in': 1, 'most': 1, 'cases': 1, 'an': 1, 'application': 3, 'be': 2, 'reviewed': 1, 'and': 3, 'letter': 1, 'sent': 1, 'within': 1, 'four': 1, 'six': 1, 'weeks': 1, 'of': 5, 'being': 1, 'complete.': 1, 'complete': 1, 'means': 1, 'that': 1, 'all': 2, 'required': 1, 'materials': 1, 'are': 1, 'file': 1, 'with': 1, 'school': 2, 'education,': 1, 'including': 1, 'letters': 1, 'recommendation,': 1, 'transcripts,': 1, 'test': 1, 'scores.': 1, 'you': 2, 'may': 1, 'call': 1, 'education': 1, 'office': 1, 'admission': 1, 'outreach': 1, 'at': 1, '(415)': 1, '422-5467': 1, 'if': 1, 'have': 1, 'specific': 1, 'questions': 1, 'about': 1, 'this': 1, 'process.': 1}"
"School of Education: If I am admitted, how do I let you know that I plan to enroll?",Admitted students must submit a $250 tuition deposit to hold a place in our programs. The deposit is non-refundable and will be applied toward your first semester’s tuition.,18,28,0.0,0.25,"{'school': 1, 'of': 1, 'education:': 1, 'if': 1, 'i': 3, 'am': 1, 'admitted,': 1, 'how': 1, 'do': 1, 'let': 1, 'you': 1, 'know': 1, 'that': 1, 'plan': 1, 'to': 1, 'enroll?': 1}","{'admitted': 1, 'students': 1, 'must': 1, 'submit': 1, 'a': 2, '$250': 1, 'tuition': 1, 'deposit': 2, 'to': 1, 'hold': 1, 'place': 1, 'in': 1, 'our': 1, 'programs.': 1, 'the': 1, 'is': 1, 'non-refundable': 1, 'and': 1, 'will': 1, 'be': 1, 'applied': 1, 'toward': 1, 'your': 1, 'first': 1, 'semester’s': 1, 'tuition.': 1}"
"School of Education: If I am admitted, when do I register for classes? When do I pay tuition?","Students register for classes online prior to attending orientation. All new students participate in a mandatory orientation program prior to their first semester of enrollment. Additional information about new student orientation and registration will be sent to you after you are admitted. In the first semester, tuition is due shortly after you register for classes. Thereafter, you will follow general payment deadlines set by the university.",18,66,0.0,0.07752525252525252,"{'school': 1, 'of': 1, 'education:': 1, 'if': 1, 'i': 3, 'am': 1, 'admitted,': 1, 'when': 2, 'do': 2, 'register': 1, 'for': 1, 'classes?': 1, 'pay': 1, 'tuition?': 1}","{'students': 2, 'register': 2, 'for': 2, 'classes': 1, 'online': 1, 'prior': 2, 'to': 3, 'attending': 1, 'orientation.': 1, 'all': 1, 'new': 2, 'participate': 1, 'in': 2, 'a': 1, 'mandatory': 1, 'orientation': 2, 'program': 1, 'their': 1, 'first': 2, 'semester': 1, 'of': 1, 'enrollment.': 1, 'additional': 1, 'information': 1, 'about': 1, 'student': 1, 'and': 1, 'registration': 1, 'will': 2, 'be': 1, 'sent': 1, 'you': 4, 'after': 2, 'are': 1, 'admitted.': 1, 'the': 2, 'semester,': 1, 'tuition': 1, 'is': 1, 'due': 1, 'shortly': 1, 'classes.': 1, 'thereafter,': 1, 'follow': 1, 'general': 1, 'payment': 1, 'deadlines': 1, 'set': 1, 'by': 1, 'university.': 1}"
School of Education: Can I defer my admission to a different semester?,Yes. Most admission decisions can be deferred for one semester or a full year. Programs that only admit once per year will only allow you to defer to the following year.,12,31,0.0,0.16999999999999998,"{'school': 1, 'of': 1, 'education:': 1, 'can': 1, 'i': 1, 'defer': 1, 'my': 1, 'admission': 1, 'to': 1, 'a': 1, 'different': 1, 'semester?': 1}","{'yes.': 1, 'most': 1, 'admission': 1, 'decisions': 1, 'can': 1, 'be': 1, 'deferred': 1, 'for': 1, 'one': 1, 'semester': 1, 'or': 1, 'a': 1, 'full': 1, 'year.': 2, 'programs': 1, 'that': 1, 'only': 2, 'admit': 1, 'once': 1, 'per': 1, 'year': 1, 'will': 1, 'allow': 1, 'you': 1, 'to': 2, 'defer': 1, 'the': 1, 'following': 1}"
School of Education: Can I transfer credits to USF from another MA or doctoral program?,"Transfer credit is evaluated on a case-by-case basis. Courses must not have been used to earn a previous degree. Transfer credit is limited to 6 semester units for master’s students and 12 semester units for doctoral students. In the School of Education, General Education core requirements may not be satisfied by transfer credits. Please contact the School of Education Office of Admission and Outreach at (415) 422-5467 if you have specific questions about transfer credits.",15,75,0.0,0.062380952380952384,"{'school': 1, 'of': 1, 'education:': 1, 'can': 1, 'i': 1, 'transfer': 1, 'credits': 1, 'to': 1, 'usf': 1, 'from': 1, 'another': 1, 'ma': 1, 'or': 1, 'doctoral': 1, 'program?': 1}","{'transfer': 4, 'credit': 2, 'is': 2, 'evaluated': 1, 'on': 1, 'a': 2, 'case-by-case': 1, 'basis.': 1, 'courses': 1, 'must': 1, 'not': 2, 'have': 2, 'been': 1, 'used': 1, 'to': 2, 'earn': 1, 'previous': 1, 'degree.': 1, 'limited': 1, '6': 1, 'semester': 2, 'units': 2, 'for': 2, 'master’s': 1, 'students': 1, 'and': 2, '12': 1, 'doctoral': 1, 'students.': 1, 'in': 1, 'the': 2, 'school': 2, 'of': 3, 'education,': 1, 'general': 1, 'education': 2, 'core': 1, 'requirements': 1, 'may': 1, 'be': 1, 'satisfied': 1, 'by': 1, 'credits.': 2, 'please': 1, 'contact': 1, 'office': 1, 'admission': 1, 'outreach': 1, 'at': 1, '(415)': 1, '422-5467': 1, 'if': 1, 'you': 1, 'specific': 1, 'questions': 1, 'about': 1}"
School of Education: Can I keep my full-time job while attending school?,"All School of Education courses are offered in the late afternoon and evening, and/or on alternating weekends. Most students find they can maintain a full time job while earning their credential, master’s or doctoral degree. However, if your program requires you to spend time in a classroom (i.e. student teaching) or to complete a fieldwork or traineeship experience, such commitments will interfere with a normal workday. Please consult your intended program of study for more information.",12,76,0.0,0.18571428571428572,"{'school': 1, 'of': 1, 'education:': 1, 'can': 1, 'i': 1, 'keep': 1, 'my': 1, 'full-time': 1, 'job': 1, 'while': 1, 'attending': 1, 'school?': 1}","{'all': 1, 'school': 1, 'of': 2, 'education': 1, 'courses': 1, 'are': 1, 'offered': 1, 'in': 2, 'the': 1, 'late': 1, 'afternoon': 1, 'and': 1, 'evening,': 1, 'and/or': 1, 'on': 1, 'alternating': 1, 'weekends.': 1, 'most': 1, 'students': 1, 'find': 1, 'they': 1, 'can': 1, 'maintain': 1, 'a': 4, 'full': 1, 'time': 2, 'job': 1, 'while': 1, 'earning': 1, 'their': 1, 'credential,': 1, 'master’s': 1, 'or': 3, 'doctoral': 1, 'degree.': 1, 'however,': 1, 'if': 1, 'your': 2, 'program': 2, 'requires': 1, 'you': 1, 'to': 2, 'spend': 1, 'classroom': 1, '(i.e.': 1, 'student': 1, 'teaching)': 1, 'complete': 1, 'fieldwork': 1, 'traineeship': 1, 'experience,': 1, 'such': 1, 'commitments': 1, 'will': 1, 'interfere': 1, 'with': 1, 'normal': 1, 'workday.': 1, 'please': 1, 'consult': 1, 'intended': 1, 'study': 1, 'for': 1, 'more': 1, 'information.': 1}"
School of Education: How long will it take to earn my degree?,"On average, master’s and credential programs can be completed in 2 years; doctoral programs, in 4 to 6 years.",12,19,-0.05,-0.15,"{'school': 1, 'of': 1, 'education:': 1, 'how': 1, 'long': 1, 'will': 1, 'it': 1, 'take': 1, 'to': 1, 'earn': 1, 'my': 1, 'degree?': 1}","{'on': 1, 'average,': 1, 'master’s': 1, 'and': 1, 'credential': 1, 'programs': 1, 'can': 1, 'be': 1, 'completed': 1, 'in': 2, '2': 1, 'years;': 1, 'doctoral': 1, 'programs,': 1, '4': 1, 'to': 1, '6': 1, 'years.': 1}"
School of Education: How many courses do I need to take each semester?,"This varies by program, but most students take between 2 and 4 courses (6 to 12 credits) per semester. To be considered a full time student for financial aid purposes, master’s and doctoral students must enroll in at least 6 credits per semester. Credential-only students must enroll in at least 12 credits per semester.",13,54,0.5,0.05000000000000001,"{'school': 1, 'of': 1, 'education:': 1, 'how': 1, 'many': 1, 'courses': 1, 'do': 1, 'i': 1, 'need': 1, 'to': 1, 'take': 1, 'each': 1, 'semester?': 1}","{'this': 1, 'varies': 1, 'by': 1, 'program,': 1, 'but': 1, 'most': 1, 'students': 3, 'take': 1, 'between': 1, '2': 1, 'and': 2, '4': 1, 'courses': 1, '(6': 1, 'to': 2, '12': 2, 'credits)': 1, 'per': 3, 'semester.': 3, 'be': 1, 'considered': 1, 'a': 1, 'full': 1, 'time': 1, 'student': 1, 'for': 1, 'financial': 1, 'aid': 1, 'purposes,': 1, 'master’s': 1, 'doctoral': 1, 'must': 2, 'enroll': 2, 'in': 2, 'at': 2, 'least': 2, '6': 1, 'credits': 2, 'credential-only': 1}"
School of Education: How can I pay for my education? Is financial aid available?,"Most students apply for, and receive, some type of financial aid. You may find more information on institutional, state, and federal resources in the School of Education Financial Aid section. Also, contact the USF Office of Financial Aid online and at (415) 422-3387.",14,43,0.2,0.2,"{'school': 1, 'of': 1, 'education:': 1, 'how': 1, 'can': 1, 'i': 1, 'pay': 1, 'for': 1, 'my': 1, 'education?': 1, 'is': 1, 'financial': 1, 'aid': 1, 'available?': 1}","{'most': 1, 'students': 1, 'apply': 1, 'for,': 1, 'and': 3, 'receive,': 1, 'some': 1, 'type': 1, 'of': 3, 'financial': 3, 'aid.': 1, 'you': 1, 'may': 1, 'find': 1, 'more': 1, 'information': 1, 'on': 1, 'institutional,': 1, 'state,': 1, 'federal': 1, 'resources': 1, 'in': 1, 'the': 2, 'school': 1, 'education': 1, 'aid': 2, 'section.': 1, 'also,': 1, 'contact': 1, 'usf': 1, 'office': 1, 'online': 1, 'at': 1, '(415)': 1, '422-3387.': 1}"
orientation: Where can I park after I unload and move into my residence hall?,"Once you are directed to your residence hall, have unloaded, and moved in, you will be allowed to park in the Koret Center lot and the Kendrick Garage without citation. Please refer to this map(link is external) to locate these parking areas.",14,42,0.0,-0.05,"{'orientation:': 1, 'where': 1, 'can': 1, 'i': 2, 'park': 1, 'after': 1, 'unload': 1, 'and': 1, 'move': 1, 'into': 1, 'my': 1, 'residence': 1, 'hall?': 1}","{'once': 1, 'you': 2, 'are': 1, 'directed': 1, 'to': 4, 'your': 1, 'residence': 1, 'hall,': 1, 'have': 1, 'unloaded,': 1, 'and': 2, 'moved': 1, 'in,': 1, 'will': 1, 'be': 1, 'allowed': 1, 'park': 1, 'in': 1, 'the': 2, 'koret': 1, 'center': 1, 'lot': 1, 'kendrick': 1, 'garage': 1, 'without': 1, 'citation.': 1, 'please': 1, 'refer': 1, 'this': 1, 'map(link': 1, 'is': 1, 'external)': 1, 'locate': 1, 'these': 1, 'parking': 1, 'areas.': 1}"
orientation: Where do I get my MUNI pass (Undergraduate students)?,"MUNI passes will automatically be placed on your new One Card that you will pick up at check-in. By completing ID express, your One Card will be ready for you at check-in. Otherwise, be prepared to go up to the One Card office (in University Center 5th floor) to get your One Card.",10,53,0.0,0.07878787878787878,"{'orientation:': 1, 'where': 1, 'do': 1, 'i': 1, 'get': 1, 'my': 1, 'muni': 1, 'pass': 1, '(undergraduate': 1, 'students)?': 1}","{'muni': 1, 'passes': 1, 'will': 3, 'automatically': 1, 'be': 3, 'placed': 1, 'on': 1, 'your': 3, 'new': 1, 'one': 4, 'card': 3, 'that': 1, 'you': 2, 'pick': 1, 'up': 2, 'at': 2, 'check-in.': 2, 'by': 1, 'completing': 1, 'id': 1, 'express,': 1, 'ready': 1, 'for': 1, 'otherwise,': 1, 'prepared': 1, 'to': 3, 'go': 1, 'the': 1, 'office': 1, '(in': 1, 'university': 1, 'center': 1, '5th': 1, 'floor)': 1, 'get': 1, 'card.': 1}"
orientation: I have specific meal plan questions. Who can I talk to?,"If you have any questions regarding your meal plan, please direct your questions to Bon Appetit Business Services. Information on how to contact them can be found on the Flexi Meal Plan page. ",12,33,0.0,0.1,"{'orientation:': 1, 'i': 2, 'have': 1, 'specific': 1, 'meal': 1, 'plan': 1, 'questions.': 1, 'who': 1, 'can': 1, 'talk': 1, 'to?': 1}","{'if': 1, 'you': 1, 'have': 1, 'any': 1, 'questions': 2, 'regarding': 1, 'your': 2, 'meal': 2, 'plan,': 1, 'please': 1, 'direct': 1, 'to': 2, 'bon': 1, 'appetit': 1, 'business': 1, 'services.': 1, 'information': 1, 'on': 2, 'how': 1, 'contact': 1, 'them': 1, 'can': 1, 'be': 1, 'found': 1, 'the': 1, 'flexi': 1, 'plan': 1, 'page.': 1}"
orientation: What number should I call if I have any Orientation related questions?,"The hotline number is, (415) 422-5550.",13,6,0.0,0.0,"{'orientation:': 1, 'what': 1, 'number': 1, 'should': 1, 'i': 2, 'call': 1, 'if': 1, 'have': 1, 'any': 1, 'orientation': 1, 'related': 1, 'questions?': 1}","{'the': 1, 'hotline': 1, 'number': 1, 'is,': 1, '(415)': 1, '422-5550.': 1}"
orientation: When do I get to meet my advisor?,"You will be able to meet with your faculty advisor at the virtual Orientation to Your Major session on Monday, August 17. If not, you can arrange a meeting once classes begin. To view your advisor's name and contact information, log onto myUSF, click on the Student Tab under Self Service, then click on Registration. Then click on Registration Status & adviser Information. You should be able to view your advisor's name and email address.",9,75,0.0,0.3541666666666667,"{'orientation:': 1, 'when': 1, 'do': 1, 'i': 1, 'get': 1, 'to': 1, 'meet': 1, 'my': 1, 'advisor?': 1}","{'you': 3, 'will': 1, 'be': 2, 'able': 2, 'to': 4, 'meet': 1, 'with': 1, 'your': 4, 'faculty': 1, 'advisor': 1, 'at': 1, 'the': 2, 'virtual': 1, 'orientation': 1, 'major': 1, 'session': 1, 'on': 4, 'monday,': 1, 'august': 1, '17.': 1, 'if': 1, 'not,': 1, 'can': 1, 'arrange': 1, 'a': 1, 'meeting': 1, 'once': 1, 'classes': 1, 'begin.': 1, 'view': 2, ""advisor's"": 2, 'name': 2, 'and': 2, 'contact': 1, 'information,': 1, 'log': 1, 'onto': 1, 'myusf,': 1, 'click': 3, 'student': 1, 'tab': 1, 'under': 1, 'self': 1, 'service,': 1, 'then': 2, 'registration.': 1, 'registration': 1, 'status': 1, '&': 1, 'adviser': 1, 'information.': 1, 'should': 1, 'email': 1, 'address.': 1}"
orientation: How do I change my major?,"Go to the virtual Orientation to Your Major session for the major you want to switch to. Then, complete a change of academic program form with the Center for Academic and Student Achievement (CASA).",7,34,0.0625,0.020833333333333332,"{'orientation:': 1, 'how': 1, 'do': 1, 'i': 1, 'change': 1, 'my': 1, 'major?': 1}","{'go': 1, 'to': 3, 'the': 3, 'virtual': 1, 'orientation': 1, 'your': 1, 'major': 2, 'session': 1, 'for': 2, 'you': 1, 'want': 1, 'switch': 1, 'to.': 1, 'then,': 1, 'complete': 1, 'a': 1, 'change': 1, 'of': 1, 'academic': 2, 'program': 1, 'form': 1, 'with': 1, 'center': 1, 'and': 1, 'student': 1, 'achievement': 1, '(casa).': 1}"
orientation: I took the math placement test through Webtrack but I did not like my score. Can I take it again?,"Unfortunately, no. The score is used to place you in appropriate courses in the USF curriculum so that you will be most likely to succeed.",21,25,0.0,0.3125,"{'orientation:': 1, 'i': 3, 'took': 1, 'the': 1, 'math': 1, 'placement': 1, 'test': 1, 'through': 1, 'webtrack': 1, 'but': 1, 'did': 1, 'not': 1, 'like': 1, 'my': 1, 'score.': 1, 'can': 1, 'take': 1, 'it': 1, 'again?': 1}","{'unfortunately,': 1, 'no.': 1, 'the': 2, 'score': 1, 'is': 1, 'used': 1, 'to': 2, 'place': 1, 'you': 2, 'in': 2, 'appropriate': 1, 'courses': 1, 'usf': 1, 'curriculum': 1, 'so': 1, 'that': 1, 'will': 1, 'be': 1, 'most': 1, 'likely': 1, 'succeed.': 1}"
orientation: How do I get more information about the Career Services Center?,You can visit the Career Services Center website.,12,8,0.2,-0.1,"{'orientation:': 1, 'how': 1, 'do': 1, 'i': 1, 'get': 1, 'more': 1, 'information': 1, 'about': 1, 'the': 1, 'career': 1, 'services': 1, 'center?': 1}","{'you': 1, 'can': 1, 'visit': 1, 'the': 1, 'career': 1, 'services': 1, 'center': 1, 'website.': 1}"
orientation: How do I get a part-time job on campus?,Student Employment has listings for campus jobs online.,10,8,0.0,0.0,"{'orientation:': 1, 'how': 1, 'do': 1, 'i': 1, 'get': 1, 'a': 1, 'part-time': 1, 'job': 1, 'on': 1, 'campus?': 1}","{'student': 1, 'employment': 1, 'has': 1, 'listings': 1, 'for': 1, 'campus': 1, 'jobs': 1, 'online.': 1}"
